Episode,Worker_ID,Start,Goal,Collision,Win,Over_Step,Over_Map,Epsilon,AccumReward
231,0,[[ 2.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,120.61860231479127
232,1,[[ 2.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,95.79696953159363
233,2,[[-3.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,133.24162600842536
234,3,[[ 2.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,117.11010289072318
235,0,[[ 1.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,107.5624065150322
236,1,[[ 0.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,125.38223644322397
237,2,[[ 4.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,132.11231581041238
238,3,[[-1.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,120.24571308262418
239,2,[[ 1.  11.   0.1]],[[ -1.  -10.    0.1]],1,0,0,0,0.09550000000000536,-21.898584752879245
240,0,[[-1.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,120.92088547658457
241,1,[[-2.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,117.62104938154943
242,3,[[ 4.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,104.31045710087497
243,2,[[-3.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,105.53670656181846
244,0,[[ 1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,82.3168888832331
245,1,[[ 4.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,116.42896961113193
246,3,[[ 0.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,100.17512528750912
247,2,[[-1.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,99.62606239441732
248,0,[[ 1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,67.9913006112011
249,1,[[-4.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,120.42268076872807
250,3,[[ 2.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,117.34989330463648
251,2,[[ 3.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,124.70246895112322
252,0,[[ 1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,95.68836482189326
253,1,[[ 4.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,128.05235693574866
254,0,[[-2.  11.   0.1]],[[ -1.  -11.    0.1]],1,0,0,0,0.09550000000000536,-21.224244476462164
255,3,[[-1.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,113.10091537100409
256,2,[[ 2.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,112.66386901200143
257,1,[[ 2.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,125.3625014413538
258,3,[[-3.  11.   0.1]],[[  2.  -10.    0.1]],1,0,0,0,0.09550000000000536,-60.04663714281472
259,0,[[-3.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,115.30790532505034
260,3,[[-3.  11.   0.1]],[[ -2.  -10.    0.1]],0,0,0,1,0.09550000000000536,2.4825571759968454
261,2,[[-3.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,102.58719703055719
262,1,[[ 0.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,100.15758810102228
263,0,[[-1.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,124.53049511547826
264,3,[[ 2.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,103.5351576277555
265,2,[[-2.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,115.30806675219378
266,1,[[ 1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,85.28830363922057
267,3,[[ 2.  11.   0.1]],[[  1.  -10.    0.1]],1,0,0,0,0.09550000000000536,-4.534825937929089
268,0,[[ 4.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,82.87543558870237
269,1,[[ 0.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,117.05087205137741
270,3,[[ 2.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,102.14151348910701
271,0,[[-2.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,116.29995573180804
272,2,[[-2.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,23.694332866073594
273,1,[[ 0.  11.   0.1]],[[ -2.  -10.    0.1]],1,0,0,0,0.09550000000000536,-30.569880989979236
274,3,[[-1.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,137.38316805423736
275,0,[[ 4.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,107.14821662999915
276,2,[[ 1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,107.6396428932392
277,1,[[-4.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,120.97759064151425
278,3,[[ 0.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,119.16638399919776
279,0,[[ 1.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,118.95906215022303
280,1,[[ 3.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,136.28601225451322
281,2,[[ 1.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,118.22736497531531
282,3,[[ 0.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,88.51954693977925
283,1,[[-3.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,120.29759202156453
284,0,[[ 4.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,106.47256557089092
285,2,[[-4.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,110.74236447345857
286,2,[[-3.  11.   0.1]],[[  1.  -10.    0.1]],1,0,0,0,0.09550000000000536,-38.391474752848495
287,3,[[ 3.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,69.46728320547334
288,1,[[ 4.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,115.51839826948631
289,0,[[ 2.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,120.62865127091857
290,1,[[ 1.  11.   0.1]],[[  2.  -11.    0.1]],1,0,0,0,0.09550000000000536,-38.432943191724235
291,2,[[ 1.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,111.64212741022047
292,3,[[ 3.  11.   0.1]],[[ -2.  -11.    0.1]],1,0,0,0,0.09550000000000536,-2.992769662751595
293,1,[[ 1.  11.   0.1]],[[  0.  -11.    0.1]],0,0,0,1,0.09550000000000536,-39.710604082403684
294,3,[[-3.  11.   0.1]],[[  0.  -11.    0.1]],0,0,0,1,0.09550000000000536,2.5312851761567003
295,0,[[ 1.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,113.6890631517416
296,2,[[-2.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,109.76728370965414
297,2,[[-4.  11.   0.1]],[[ -2.  -10.    0.1]],0,0,0,1,0.09550000000000536,-15.36898184240825
298,1,[[ 4.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,104.51443784177147
299,3,[[ 1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,116.10328403804247
300,0,[[-2.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,77.2909696028236
301,2,[[ 0.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,115.96997806674466
302,3,[[ 3.  11.   0.1]],[[ -1.  -11.    0.1]],1,0,0,0,0.09550000000000536,-210.82048021744447
303,1,[[ 3.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,104.06235015601689
304,0,[[ 3.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,113.96396144491243
305,2,[[ 0.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,101.58844091750302
306,3,[[-2.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,86.15788792371114
307,2,[[-1.  11.   0.1]],[[ -2.  -11.    0.1]],0,0,0,1,0.09550000000000536,4.935174603767852
308,1,[[ 1.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,108.52252088320114
309,0,[[-2.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,99.06583011523523
310,1,[[-1.  11.   0.1]],[[  0.  -11.    0.1]],1,0,0,0,0.09550000000000536,-25.367121329769613
311,3,[[-1.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,105.14703785855748
312,2,[[ 1.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,101.57509049227323
313,0,[[-3.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,98.22287220979568
314,1,[[ 3.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,116.47799887361249
315,2,[[ 1.  11.   0.1]],[[  2.  -11.    0.1]],1,0,0,0,0.09550000000000536,-1.692444559669152
316,3,[[ 3.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,90.9237607552819
317,0,[[ 2.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,104.40476844120258
318,1,[[-3.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,104.21184897688636
319,2,[[ 3.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,114.83543905962216
320,3,[[ 2.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,95.82436651318335
321,0,[[-2.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,114.28464559019737
322,1,[[-4.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,96.91139408120598
323,2,[[ 3.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,113.3518758583682
324,3,[[ 0.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,111.98549518411568
325,0,[[ 2.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,130.0814794950532
326,1,[[ 2.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,122.25410879740545
327,2,[[-3.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,98.18635534455916
328,3,[[-4.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,98.2512704271108
329,0,[[ 4.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,122.80498842682445
330,1,[[-4.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,112.16182620107999
331,2,[[ 3.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,107.2911526063445
332,3,[[-3.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,110.88484665917608
333,0,[[ 1.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,82.10334824155005
334,1,[[ 3.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,87.01374973895176
335,2,[[-4.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,114.2359951814335
336,3,[[-2.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,100.08608892304105
337,0,[[-1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,97.80006139787318
338,1,[[-1.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,107.91151395254508
339,0,[[-4.  11.   0.1]],[[  0.  -11.    0.1]],1,0,0,0,0.09550000000000536,-33.28439113254366
340,2,[[-4.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,109.51381290516665
341,1,[[-3.  11.   0.1]],[[  2.  -10.    0.1]],1,0,0,0,0.09550000000000536,-27.968978097281372
342,3,[[-4.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,81.36897365888655
343,0,[[-3.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,116.591324185919
344,2,[[-1.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,116.46112744433387
345,1,[[-1.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,110.74168334739917
346,1,[[-3.  11.   0.1]],[[  1.  -11.    0.1]],1,0,0,0,0.09550000000000536,-11.377510053190461
347,3,[[ 1.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,122.36797876571417
348,3,[[-1.  11.   0.1]],[[ -1.  -11.    0.1]],1,0,0,0,0.09550000000000536,-23.746143967781986
349,0,[[ 2.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,113.36723136476658
350,2,[[ 4.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,126.41998002882667
351,1,[[-2.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,99.35897147262418
352,3,[[ 3.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,122.87916826965525
353,2,[[ 2.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,103.97918102745803
354,0,[[-4.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,109.11864805831553
355,1,[[-2.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,101.23223605318682
356,3,[[-4.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,97.65429009910847
357,3,[[ 4.  11.   0.1]],[[  2.  -10.    0.1]],0,0,0,1,0.09550000000000536,-10.81740598575579
358,0,[[-3.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,101.48786624061188
359,2,[[ 2.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,94.7060503840737
360,3,[[-4.  11.   0.1]],[[  2.  -10.    0.1]],0,0,0,1,0.09550000000000536,-16.221672821895364
361,1,[[ 4.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,130.9177241566692
362,0,[[ 1.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,122.63241016583045
363,2,[[-2.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,112.1043988019778
364,3,[[-2.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,110.1369782317549
365,1,[[ 0.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,111.3065110525403
366,0,[[-2.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,105.47775043000347
367,2,[[-1.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,137.26695934751805
368,3,[[-3.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,119.90746706562922
369,1,[[ 2.  11.   0.1]],[[  1.  -11.    0.1]],1,0,0,0,0.09550000000000536,-17.796474576545442
370,0,[[ 3.  11.   0.1]],[[ -1.  -10.    0.1]],1,0,0,0,0.09550000000000536,-22.145382388718645
371,3,[[ 1.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,120.4999473427747
372,2,[[-1.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,111.44030204908205
373,0,[[ 4.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,126.64149058917653
374,1,[[-2.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,80.74393905808897
375,2,[[ 3.  11.   0.1]],[[  1.  -11.    0.1]],1,0,0,0,0.09550000000000536,15.301265358986466
376,3,[[-2.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,91.02196495840786
377,0,[[ 1.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,103.91235604754488
378,1,[[ 1.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,96.76927924579562
379,3,[[-4.  11.   0.1]],[[  1.  -10.    0.1]],1,0,0,0,0.09550000000000536,-22.287213563968375
380,2,[[ 3.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,124.71934837309362
381,0,[[ 3.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,108.21798353297797
382,3,[[ 3.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,135.20220779216328
383,1,[[ 1.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,118.80226802711132
384,2,[[ 2.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,91.74084791301877
385,3,[[ 0.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,128.17382753242038
386,0,[[-1.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,110.87888729937197
387,1,[[-2.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,87.80335010079673
388,3,[[-4.  11.   0.1]],[[ -2.  -10.    0.1]],0,0,0,1,0.09550000000000536,-5.170621298178098
389,2,[[ 1.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,125.96636741536926
390,1,[[-2.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,119.2626527060424
391,0,[[ 2.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,56.35230620035768
392,3,[[ 4.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,109.76053294844326
393,2,[[-4.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,103.79241624177521
394,1,[[-1.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,110.37803306593247
395,0,[[-3.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,104.90260501131466
396,3,[[ 1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,134.36547099600668
397,2,[[ 0.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,103.58496234660032
398,3,[[-3.  11.   0.1]],[[  2.  -10.    0.1]],1,0,0,0,0.09550000000000536,-19.93036806966501
399,1,[[-1.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,91.5949824173837
400,0,[[-2.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,118.5419122719635
